aggregated_date,id,protocol_name,category,type,chain_name,total_quantity,total_value_usd
2023-08-01,136,Rari Capital,Yield Aggregator,Asset Management,Ethereum-borrowed,16.88399999999999,18822.58872
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Binance,38577.45509999999,44791382.35098001
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum,38577.455099999985,44791382.35097998
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum-staking,38577.455099999985,44791382.35097999
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Binance-staking,38577.45509999998,44791382.35098001
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,staking,38577.455099999985,44791382.350980006
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum-pool2,38577.455099999985,44791382.35098001
2023-08-01,138,Hakka Finance,Derivatives,Trading & Exchanges,pool2,38577.4551,44791382.35098001
2023-08-01,151,rhino.fi,Dexes,Trading & Exchanges,Ethereum,8372.267340000008,9721892.845199997
2023-08-01,151,rhino.fi,Dexes,Trading & Exchanges,Arbitrum,8372.26734000001,9721892.845199997
2023-08-01,151,rhino.fi,Dexes,Trading & Exchanges,Polygon,8372.267340000008,9721892.845200002
2023-08-01,162,Bancor V2.1,Dexes,Trading & Exchanges,Ethereum,32925.2337,38186193.08292001
2023-08-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,16030.730460000013,18614942.718660004
2023-08-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum,16030.730460000008,18614942.718660004
2023-08-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",staking,16030.730460000012,18614942.71866
2023-08-01,172,Index Coop,Indexes,"Infrastructure, Services & Financial Products",Ethereum,430086.6628199999,501181966.08173996
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon,0.3831600000000003,445.50389999999993
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-staking,0.3831600000000002,445.5039
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,0.3831600000000003,445.5038999999998
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-pool2,0.38316000000000017,445.5039
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",staking,0.3831600000000002,445.50389999999993
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,0.3831600000000003,445.50390000000004
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum,0.3831600000000003,445.5039
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-staking,0.3831600000000003,445.50389999999993
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-pool2,0.3831600000000002,445.50390000000004
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance,0.3831600000000002,445.50390000000004
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",pool2,0.3831600000000002,445.5039
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,0.3831600000000002,445.50390000000004
2023-08-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",borrowed,0.3831600000000002,445.50390000000004
2023-08-01,188,Indexed Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,609.4606200000005,707761.33662
2023-08-01,189,1inch Network,Dexes,Trading & Exchanges,Ethereum,35.16516000000002,40834.70646000001
2023-08-01,189,1inch Network,Dexes,Trading & Exchanges,Binance,35.16516000000002,40834.706460000016
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,0.8332800000000004,967.6978199999999
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,0.8332800000000004,967.69782
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum,0.8332800000000004,967.6978200000002
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",borrowed,0.8332800000000002,967.6978200000002
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Binance-borrowed,0.8332800000000004,967.6978200000001
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Optimism,0.8332800000000004,967.6978199999999
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",staking,0.8332800000000004,967.6978200000001
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Arbitrum-borrowed,0.8332800000000004,967.6978199999998
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,0.8332800000000004,967.69782
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Polygon,0.8332800000000004,967.6978199999998
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Optimism-borrowed,0.8332800000000002,967.6978200000002
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Arbitrum,0.8332800000000002,967.6978200000001
2023-08-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Binance,0.8332800000000004,967.6978200000002
2023-08-01,221,Defi Swap,Dexes,Trading & Exchanges,Ethereum,33.915240000000004,39377.793059999996
2023-08-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",OKExChain,17.668139999999998,20514.267780000002
2023-08-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Ethereum,17.66814,20514.26778
2023-08-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Polygon,17.668139999999998,20514.26778
2023-08-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,0.06612000000000004,78.28781999999998
2023-08-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",zkSync Era,0.06612000000000004,78.28782
2023-08-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Avalanche,0.06612000000000004,78.28781999999997
2023-08-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,20391.67823999999,23429459.990939997
2023-08-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,20391.678239999994,23429459.990939993
2023-08-01,230,IDEX,Dexes,Trading & Exchanges,Polygon,31.51026000000002,36581.72226
2023-08-01,230,IDEX,Dexes,Trading & Exchanges,Ethereum,31.510260000000027,36581.72226000001
2023-08-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Ethereum,2948.982960000001,3422577.7269600015
2023-08-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Binance,2948.9829600000003,3422577.7269600006
2023-08-01,266,Set Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,431965.6619400002,503305404.6151202
2023-08-01,344,ZKSwap,Chain,"Infrastructure, Services & Financial Products",Ethereum,5.412599999999998,6285.177359999997
2023-08-01,355,Gamma,Liquidity manager,Asset Management,op_bnb,12.309899999999999,14202.279660000004
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Ethereum-staking,12.309899999999999,14202.279660000006
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Linea,12.309900000000003,14202.279659999998
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Base,12.3099,14202.27966
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Celo,12.309900000000004,14202.279660000004
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Avalanche,12.309899999999999,14202.279659999995
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Kava,12.309900000000003,14202.27966
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Polygon,12.3099,14202.279660000002
2023-08-01,355,Gamma,Liquidity manager,Asset Management,staking,12.309900000000003,14202.279660000006
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Moonbeam,12.309899999999999,14202.279659999997
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Optimism,12.3099,14202.279660000002
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Rollux,12.309899999999997,14202.279659999998
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Arbitrum,12.309899999999997,14202.27966
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Binance,12.309900000000004,14202.279660000004
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Ethereum,12.3099,14202.279659999998
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Fantom,12.3099,14202.279659999997
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Mantle,12.3099,14202.27966
2023-08-01,355,Gamma,Liquidity manager,Asset Management,Polygon zkEVM,12.3099,14202.27966
2023-08-01,397,ShibaSwap,Dexes,Trading & Exchanges,Ethereum,42.12827999999999,48887.9514
2023-08-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-pool2,62.38224000000003,72416.65889999998
2023-08-01,405,Tokenlon,Dexes,Trading & Exchanges,pool2,62.38224000000003,72416.6589
2023-08-01,405,Tokenlon,Dexes,Trading & Exchanges,staking,62.38224000000003,72416.65889999998
2023-08-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum,62.38224000000003,72416.65890000001
2023-08-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-staking,62.38224000000003,72416.6589
2023-08-01,466,Vanilla,Derivatives,Trading & Exchanges,Ethereum,47.074740000000034,54656.46929999998
2023-08-01,515,Wrap Protocol,Synthetics,Asset Management,Ethereum,159.09138,184668.67991999997
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",staking,2.9611199999999966,3438.55896
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",pool2,2.961119999999997,3438.5589599999994
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche-pool2,2.961119999999997,3438.5589600000003
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Heco-staking,2.961119999999997,3438.5589599999994
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance,2.9611199999999975,3438.5589600000003
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance-staking,2.9611199999999966,3438.5589600000008
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,2.9611199999999966,3438.5589599999994
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche-staking,2.9611199999999975,3438.5589600000003
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance-pool2,2.961119999999997,3438.5589600000003
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,2.9611199999999966,3438.5589599999994
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum-pool2,2.9611199999999975,3438.5589600000003
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche,2.961119999999998,3438.5589600000003
2023-08-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Heco-pool2,2.9611199999999975,3438.5589600000003
2023-08-01,701,Behodler,Dexes,Trading & Exchanges,Ethereum,926.7593399999997,1067946.5979600004
2023-08-01,728,DefiPlaza,Dexes,Trading & Exchanges,Radix,2295.0229199999994,2554412.3823
2023-08-01,728,DefiPlaza,Dexes,Trading & Exchanges,Ethereum,2295.02292,2554412.3822999992
2023-08-01,792,Pinyottas,NFT Marketplace,Trading & Exchanges,Ethereum,0.1860000000000001,215.96915999999993
2023-08-01,903,MiniSwap,Dexes,Trading & Exchanges,Ethereum,20.818979999999982,24174.51420000001
2023-08-01,1053,MooniSwap,Dexes,Trading & Exchanges,Ethereum,77.32391999999997,89760.9468
2023-08-01,1055,FIAT DAO,Yield,Asset Management,Ethereum,406.0472999999999,471485.1947400001
2023-08-01,1185,MarginSwap,Dexes,Trading & Exchanges,Ethereum,4.1838,5264.59926
2023-08-01,1185,MarginSwap,Dexes,Trading & Exchanges,Binance,4.1838,5264.59926
2023-08-01,1185,MarginSwap,Dexes,Trading & Exchanges,Avalanche,4.1838,5264.599260000001
2023-08-01,1185,MarginSwap,Dexes,Trading & Exchanges,Polygon,4.1838,5264.59926
2023-08-01,1590,MilkySwap,Dexes,Trading & Exchanges,Milkomeda,0.12480000000000013,143.83211999999997
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Ethereum,792973.23702,885261655.0563003
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Avalanche-borrowed,792973.2370200001,885261655.0562998
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Base-borrowed,792973.2370199999,885261655.0563004
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Harmony-borrowed,792973.2370199998,885261655.0563002
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Optimism,792973.23702,885261655.0562998
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Harmony,792973.23702,885261655.0563
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",borrowed,792973.2370199999,885261655.0562998
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Fantom-borrowed,792973.2370200001,885261655.0562998
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Fantom,792973.2370200001,885261655.0563002
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Arbitrum-borrowed,792973.23702,885261655.0563002
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Base,792973.2370199999,885261655.0562997
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,792973.23702,885261655.0562999
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Metis-borrowed,792973.2370199999,885261655.0562999
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Optimism-borrowed,792973.2370199999,885261655.0563
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Polygon,792973.23702,885261655.0562999
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Metis,792973.23702,885261655.0563002
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,792973.23702,885261655.0562998
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Avalanche,792973.2370199998,885261655.0562999
2023-08-01,1599,AAVE V3,Lending,"Lending, Borrowing & Real World Assets",Arbitrum,792973.2370199998,885261655.0562998
2023-08-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Ethereum,12.30516,14267.010419999997
2023-08-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Optimism,12.305159999999999,14267.01042
2023-08-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Polygon,12.305159999999995,14267.01042
2023-08-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Arbitrum,12.305159999999999,14267.010420000004
2023-08-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Binance,12.30516,14267.01042
2023-08-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Avalanche,12.30516,14267.01042
2023-08-01,1771,Arch,Indexes,"Infrastructure, Services & Financial Products",Ethereum,1023.6654599999993,1185772.7424599999
2023-08-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,24409.70454,28342488.459419996
2023-08-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",borrowed,24409.704540000002,28342488.459420003
2023-08-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum,24409.70453999999,28342488.45942
2023-08-01,1947,Revert Compoundor,Services,"Infrastructure, Services & Financial Products",Polygon,0.11316,133.55964000000003
2023-08-01,1947,Revert Compoundor,Services,"Infrastructure, Services & Financial Products",Ethereum,0.11316000000000001,133.55964000000003
2023-08-01,1947,Revert Compoundor,Services,"Infrastructure, Services & Financial Products",Optimism,0.11316000000000001,133.55964000000003
2023-08-01,1947,Revert Compoundor,Services,"Infrastructure, Services & Financial Products",Binance,0.11316,133.55964
2023-08-01,1947,Revert Compoundor,Services,"Infrastructure, Services & Financial Products",Arbitrum,0.11316,133.55963999999997
2023-08-01,1995,Bancor V3,Dexes,Trading & Exchanges,Ethereum,5914.09194,6860084.620739998
2023-08-01,2068,Powaa Protocol,Services,"Infrastructure, Services & Financial Products",Ethereum,6.058020000000006,7034.699820000001
2023-08-01,2076,Fraxlend,Lending,"Lending, Borrowing & Real World Assets",Ethereum,233948.52012000018,270537803.23194
2023-08-01,2076,Fraxlend,Lending,"Lending, Borrowing & Real World Assets",borrowed,233948.5201200001,270537803.2319399
2023-08-01,2076,Fraxlend,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,233948.52012000006,270537803.23194
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,xDai,3.720000000000003,4316.4984
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Fantom,3.7200000000000024,4316.498400000001
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Avalanche,3.7200000000000024,4316.498399999999
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Binance,3.720000000000003,4316.498399999999
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Ethereum,3.720000000000003,4316.498400000001
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Arbitrum,3.7200000000000024,4316.498400000001
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Optimism,3.720000000000003,4316.4983999999995
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Moonbeam,3.7200000000000024,4316.4984
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Moonriver,3.720000000000003,4316.4983999999995
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Polygon,3.720000000000003,4316.498399999999
2023-08-01,2190,Sushi BentoBox,Yield,Asset Management,Celo,3.720000000000003,4316.498399999998
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Avalanche,3567271.5087,4141354554.573479
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Moonbeam,3567271.508700001,4141354554.573478
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Polygon,3567271.5087,4141354554.5734806
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Base,3567271.508699999,4141354554.5734787
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Binance,3567271.5087,4141354554.573478
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Optimism,3567271.508699999,4141354554.5734777
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Arbitrum,3567271.5087,4141354554.5734797
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Celo,3567271.5087,4141354554.5734797
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Ethereum,3567271.5087000006,4141354554.573479
2023-08-01,2198,Uniswap V3,Dexes,Trading & Exchanges,zkSync Era,3567271.5086999997,4141354554.5734797
2023-08-01,2239,Quickswap V3,Dexes,Trading & Exchanges,Polygon zkEVM,0.4731000000000001,594.91878
2023-08-01,2239,Quickswap V3,Dexes,Trading & Exchanges,Dogechain,0.4731,594.91878
2023-08-01,2239,Quickswap V3,Dexes,Trading & Exchanges,Polygon,0.4731000000000001,594.91878
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Ethereum,8975609.316600002,10431160460.910059
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Algorand,8975609.316600004,10431160460.91006
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Litecoin,8975609.3166,10431160460.910059
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Polkadot,8975609.316600002,10431160460.910063
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Binance,8975609.3166,10431160460.91006
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Arbitrum,8975609.3166,10431160460.910055
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Aptos,8975609.316600002,10431160460.910057
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Ripple,8975609.3166,10431160460.910065
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Optimism,8975609.3166,10431160460.910055
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Tron,8975609.316600002,10431160460.91006
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Avalanche,8975609.316600002,10431160460.910059
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Polygon,8975609.3166,10431160460.910059
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Bitcoin,8975609.316600002,10431160460.910057
2023-08-01,2269,Binance CEX,CEX,Trading & Exchanges,Solana,8975609.316600002,10431160460.910059
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Arbitrum,514830.21342,597552725.5903199
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Bitcoin,514830.2134200001,597552725.59032
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Binance,514830.21342,597552725.59032
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Avalanche,514830.2134200001,597552725.59032
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Ethereum,514830.21342,597552725.5903202
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Fantom,514830.21342,597552725.5903199
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Polygon,514830.21342,597552725.59032
2023-08-01,2270,Crypto-com,CEX,Trading & Exchanges,Optimism,514830.2134200002,597552725.59032
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Ethereum,71594.63369999999,80309367.29244001
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Bitcoin,71594.6337,80309367.29244
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Kucoin,71594.6337,80309367.29244
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Tron,71594.63369999999,80309367.29244001
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Optimism,71594.63369999998,80309367.29243998
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,EOS,71594.6337,80309367.29243997
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Algorand,71594.63370000002,80309367.29244
2023-08-01,2274,Kucoin,CEX,Trading & Exchanges,Arbitrum,71594.6337,80309367.29244001
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Aptos,142717.09272,166451406.32502005
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Cosmos,142717.09272,166451406.32502
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Tron,142717.09272,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Tezos,142717.09272,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Zilliqa,142717.09272,166451406.32502
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,EthereumClassic,142717.09272,166451406.32501996
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Ethereum,142717.09272,166451406.32501993
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Algorand,142717.09272,166451406.32502007
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Polygon,142717.09271999996,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Solana,142717.09271999993,166451406.32501993
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Litecoin,142717.09272,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,EOS,142717.09271999993,166451406.32502
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Cardano,142717.09272000002,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Avalanche,142717.09272,166451406.32502
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Near,142717.09272,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Polkadot,142717.09271999996,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Fantom,142717.09272000002,166451406.32501993
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Bitcoin,142717.09272000004,166451406.32502002
2023-08-01,2275,Bitfinex,CEX,Trading & Exchanges,Elrond,142717.09271999993,166451406.32501996
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Tron,7601.3739,8778901.97688
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,EOS,7601.3739000000005,8778901.976879999
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Solana,7601.3739,8778901.976879999
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Ethereum,7601.3739,8778901.97688
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Optimism,7601.3739,8778901.976879999
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Arbitrum,7601.373899999996,8778901.97688
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Algorand,7601.3739,8778901.97688
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Bitcoin,7601.3739000000005,8778901.976879997
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Avalanche,7601.3739,8778901.97688
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Polygon,7601.373899999998,8778901.976879999
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Litecoin,7601.373899999998,8778901.97688
2023-08-01,2276,Huobi,CEX,Trading & Exchanges,Ripple,7601.373899999996,8778901.976879999
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Tron,174994.73609999992,203059025.75567997
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Avalanche,174994.73609999995,203059025.75568002
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Solana,174994.73609999995,203059025.75567997
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Binance,174994.73609999998,203059025.75567994
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Optimism,174994.73609999998,203059025.75567997
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Bitcoin,174994.73609999992,203059025.75568
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Arbitrum,174994.73609999992,203059025.75567997
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Ethereum,174994.73610000004,203059025.75567997
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Ripple,174994.73609999992,203059025.75568
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Cardano,174994.7361,203059025.75568
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,Polygon,174994.73609999998,203059025.75568
2023-08-01,2286,Bybit,CEX,Trading & Exchanges,zkSync Era,174994.73609999992,203059025.75567997
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Bitcoin,34289.0538,39746070.828540005
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Avalanche,34289.0538,39746070.82854
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Solana,34289.0538,39746070.828540005
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Polkadot,34289.053799999994,39746070.82854001
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Hedera,34289.053799999994,39746070.828540005
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Polygon,34289.053799999994,39746070.828540005
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Binance,34289.0538,39746070.82854
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Ethereum,34289.0538,39746070.828540005
2023-08-01,2295,SwissBorg,CEX,Trading & Exchanges,Moonbeam,34289.0538,39746070.82854001
