id,name,chain,category,type,github,twitter,oracles,project_count
2814,SpaceDex,Binance,Derivatives,Trading & Exchanges,,spacedexF,[],1
1209,INK Protocol,Terra,Yield,Asset Management,,InkProtocol__,,1
1635,Clearpool,Ethereum,Uncollateralized Lending,"Lending, Borrowing & Real World Assets",[clearpool-finance],ClearpoolFin,[],1
3150,ClaimSwap V2,Klaytn,Dexes,Trading & Exchanges,,claimswap,[],1
3100,CoinDrip,Elrond,Payments,"Infrastructure, Services & Financial Products",[CoinDrip-finance],CoinDripHQ,[],1
186,WanSwap Dex,Wanchain,Dexes,Trading & Exchanges,[wanswap],wanswap,,1
618,Kava Swap,Kava,Dexes,Trading & Exchanges,,Kava_Swap,,1
369,YFDAI,Ethereum,Services,"Infrastructure, Services & Financial Products",,YfdaiF,,1
1151,The Seed Farm,Avalanche,Yield,Asset Management,,The_Seed_Farm,,1
3388,Sanctum,Solana,Yield,Asset Management,,sanctumso,[],1
219,DDEX,Ethereum,Dexes,Trading & Exchanges,[HydroProtocol],ddexio2018,,1
1759,SpaceFi Evmos,Evmos,Dexes,Trading & Exchanges,,spacefi_io,[],1
1193,OBSwap,EOS,Dexes,Trading & Exchanges,,defiob,,1
2659,Lunagens,Binance,Dexes,Trading & Exchanges,,LunaGensOffcial,[],1
2226,Wombex Finance,Binance,Yield,Asset Management,[wombex-finance],WombexFinance,[],1
3550,opBANANA,Op_Bnb,Dexes,Trading & Exchanges,,OpBananaFam,[],1
1060,Entropyfi,Polygon,Prediction Market,"Infrastructure, Services & Financial Products",[entropyfi],entropyfi,,1
3601,ESCROW,Ethereum,Services,"Infrastructure, Services & Financial Products",,escrowerc,[],1
1210,Voyager,Ethereum,Services,"Infrastructure, Services & Financial Products",,investvoyager,,1
3057,OpenEden T-Bills,Ethereum,RWA,"Lending, Borrowing & Real World Assets",,OpenEden_HQ,[],1
1853,Moonwell,Moonbeam,Lending,"Lending, Borrowing & Real World Assets",[moonwell-fi],MoonwellDeFi,[Chainlink],1
3313,Openworld,Arbitrum,Derivatives,Trading & Exchanges,[OpenWorldVision],OpenWorldVision,[],1
3160,Themis DEX,Filecoin,Dexes,Trading & Exchanges,,Themis_Pro,,1
3495,BroSwap,CORE,Dexes,Trading & Exchanges,[broswap],broswaporg,[],1
2570,marginfi Lending,Solana,Lending,"Lending, Borrowing & Real World Assets",,marginfi,[Pyth],1
1504,Fantasm,Fantom,Algo-Stables,Asset Management,,fantasm_finance,[Chainlink],1
3197,Florence Finance,Ethereum,RWA,"Lending, Borrowing & Real World Assets",,FinanceFlorence,[],1
2383,AmpleSwap,Binance,Dexes,Trading & Exchanges,,ampleswap,[],1
428,DinoSwap,Polygon,Dexes,Trading & Exchanges,[DinoSwap],DinoSwapHQ,,1
2752,Onchain Trade,zkSync Era,Derivatives,Trading & Exchanges,,OnchainTrade,[],1
3368,Preon Finance,Arbitrum,Lending,"Lending, Borrowing & Real World Assets",,PreonFinance,[],1
2542,Ondo Finance,Ethereum,RWA,"Lending, Borrowing & Real World Assets",[ondoprotocol],OndoFinance,,1
2323,Lympo,Polygon,Gaming,"Infrastructure, Services & Financial Products",,Lympo_io,[],1
1898,Waterfall WTF,Binance,Algo-Stables,Asset Management,,defi_waterfall,[],1
1911,BetSwirl,Binance,Prediction Market,"Infrastructure, Services & Financial Products",[BetSwirl],BetSwirl,[Chainlink],1
384,Firebird,Polygon,Dexes,Trading & Exchanges,[firebird-finance],FinanceFirebird,,1
1112,Asgard Dao,Binance,Reserve Currency,Asset Management,,Asgarddao_,,1
221,Defi Swap,Ethereum,Dexes,Trading & Exchanges,,cryptocom,,1
2186,USDFI Lending,Binance,Lending,"Lending, Borrowing & Real World Assets",,stable_usdfi,[Chainlink],1
3117,Astroport,Terra2,Dexes,Trading & Exchanges,[astroport-fi],astroport_fi,,1
2620,Phoenix Bonds,Near,Yield Aggregator,Asset Management,,LinearProtocol,[],1
3361,Alien Base AMM,Base,Dexes,Trading & Exchanges,,AlienBaseDEX,[],1
170,FinNexus,Ethereum,Options,Trading & Exchanges,[FinNexus],fin_nexus,"[Chainlink, Band]",1
1956,Parallel AMM,Parallel,Dexes,Trading & Exchanges,,ParallelFi,,1
493,Grim Finance,Fantom,Yield,Asset Management,,financegrim,,1
2824,ABC Pool,Conflux,Staking Pool,"Infrastructure, Services & Financial Products",,ABCpospool,[],1
2995,PulseX V1,Pulse,Dexes,Trading & Exchanges,,PulseXcom,[],1
1279,Tulip,Oasis,Algo-Stables,Asset Management,,MoneyTulip,[TWAP],1
3352,Paladin Dullahan,Ethereum,Yield,Asset Management,,Paladin_vote,[],1
2841,Rodeo,Arbitrum,Yield,Asset Management,,Rodeo_Finance,[Chainlink],1
964,Nemesis DAO,Binance,Reserve Currency,Asset Management,[NemesisDao],nemesis_dao,,1
1361,QAO,Ethereum,Indexes,"Infrastructure, Services & Financial Products",[rarechain],QAOdotio,"[Chainlink, Internal]",1
283,Orca,Solana,Dexes,Trading & Exchanges,,orca_so,,1
2303,Revert V3 Staker,Polygon,Liquidity manager,Asset Management,,revertfinance,[],1
756,Angle,Ethereum,CDP,"Lending, Borrowing & Real World Assets",[AngleProtocol],AngleProtocol,"[Chainlink, TWAP, RedStone]",1
1590,MilkySwap,Milkomeda,Dexes,Trading & Exchanges,[milkyswap],realmilkyswap,[],1
800,ZigZag,zkSync,Dexes,Trading & Exchanges,[ZigZagExchange],ZigZagExchange,,1
268,UniTrade,Ethereum,Dexes,Trading & Exchanges,,UniTradeApp,,1
1538,Risk Harbor,Terra,Insurance,"Infrastructure, Services & Financial Products",[Risk-Harbor],riskharbor,[],1
1142,MM Optimizer,Cronos,Yield Aggregator,Asset Management,,MMFcrypto,,1
3024,Etherberry Finance,Arbitrum,Indexes,"Infrastructure, Services & Financial Products",,etherberryfi,[],1
1831,VITCSwap,Vite,Dexes,Trading & Exchanges,,Vitamin_Coin,[],1
1552,Angel Protocol,Terra,Services,"Infrastructure, Services & Financial Products",,angelprotocol,[],1
725,BiShares,Fantom,Indexes,"Infrastructure, Services & Financial Products",[bisharesindexfund],BiSharesFinance,,1
141,Outcome Finance,Ethereum,Synthetics,Asset Management,,0xOutcome,[UMA],1
2753,Velocore V1,zkSync Era,Dexes,Trading & Exchanges,,velocorexyz,[],1
588,Mobius Money,Celo,Dexes,Trading & Exchanges,[mobiusAMM],MobiusMoney,,1
2045,forlend,Findora,Lending,"Lending, Borrowing & Real World Assets",,forlend_finance,[],1
2105,DefiCurrent,Ethereum,Yield Aggregator,Asset Management,,deficurrent,"[Coingecko, TWAP]",1
174,BT.Finance,Ethereum,Yield Aggregator,Asset Management,[btdotfinance],btdotfinance,,1
2725,Aptos,Aptos,Chain,"Infrastructure, Services & Financial Products",,Aptos_Network,[],1
652,EmiSwap,Ethereum,Dexes,Trading & Exchanges,,EmiSwap,,1
2721,Flair Dex,Avalanche,Dexes,Trading & Exchanges,[flair-defi],FlairDefi,[],1
1612,Concave,Ethereum,Services,"Infrastructure, Services & Financial Products",[ConcaveFi],ConcaveFi,[],1
117,RenVM,Ethereum,Bridge,Trading & Exchanges,[renproject],renprotocol,[],1
1589,Puzzle Swap,Waves,Dexes,Trading & Exchanges,,puzzle_swap,[],1
2452,Metropolis,Fantom,Dexes,Trading & Exchanges,,MetropolisDEX,[],1
3633,PacificSwap V2,Manta,Dexes,Trading & Exchanges,,pacificswap,[],1
2201,Bepro Network,Moonbeam,Services,"Infrastructure, Services & Financial Products",[bepronetwork],bepronet,[],1
681,OraiChain,Ethereum,Yield,Asset Management,[oraichain],oraichain,,1
2229,Silo Protocol,Algorand,Options Vault,Trading & Exchanges,,silodefi,[],1
2861,Quicksilver Protocol,Quicksilver,Liquid Staking,Asset Management,,quicksilverzone,[],1
2260,PolyCub,Polygon,Yield,Asset Management,,FinanceLeo,[],1
2859,Bonsai Strike,Binance,Options Vault,Trading & Exchanges,,BonsaiStrike,[Chainlink],1
2230,PaperDAO,EthereumPoW,Lending,"Lending, Borrowing & Real World Assets",,paperdaomoney,[TWAP],1
1709,IoTeX Monster Go,IoTeX,Gaming,"Infrastructure, Services & Financial Products",,iotex_monstergo,[],1
455,ZooCoin,Fantom,Dexes,Trading & Exchanges,,CoinZoo,,1
3251,Beamex,Moonbeam,Derivatives,Trading & Exchanges,,Beamswapio,[],1
688,HaloDAO,Ethereum,Yield,Asset Management,,HaloDAOFinance,,1
191,Opium,Ethereum,Options,Trading & Exchanges,[OpiumProtocol],Opium_Network,,1
2307,Camelot V2,Arbitrum,Dexes,Trading & Exchanges,,CamelotDEX,[],1
1887,Avault,Astar,Yield Aggregator,Asset Management,[AVaultFinance],AvaultOmni,[],1
661,MochiFi,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,MochiDeFi,"[Chainlink, Internal]",1
1088,Spectrum Finance,Ergo,Dexes,Trading & Exchanges,[spectrum-finance],spectrumlabs_,[Internal],1
143,Flexa,Ethereum,Payments,"Infrastructure, Services & Financial Products",[flexahq],amptoken,[Chainlink],1
2762,zkEVMSwap,Polygon zkEVM,Dexes,Trading & Exchanges,,zkEVMswap,[TWAP],1
1993,KibbleSwap,Dogechain,Dexes,Trading & Exchanges,,kibbleswap,[],1
3227,BlueSpade,Cronos,Derivatives,Trading & Exchanges,,Blue__Spade,[],1
1893,MIND Games,Aurora,Dexes,Trading & Exchanges,[mindgames-io],MINDGames_io,[],1
630,Huckleberry AMM,Moonriver,Dexes,Trading & Exchanges,,HuckleberryDEX,,1
1665,Blueshift,Milkomeda,Dexes,Trading & Exchanges,[blueshift-fi],blueshiftfi,[],1
2393,Joe V2,Avalanche,Dexes,Trading & Exchanges,,traderjoe_xyz,[],1
1188,EverRise,Ethereum,Services,"Infrastructure, Services & Financial Products",,EverRise,[Chainlink],1
537,ArbiNYAN,Arbitrum,Farm,"Infrastructure, Services & Financial Products",,arbinyan,,1
331,MoneyOnChain,RSK,Lending,"Lending, Borrowing & Real World Assets",[money-on-chain],moneyonchainok,,1
1310,ZeroShift,Avalanche,Reserve Currency,Asset Management,,ZeroShiftDAO,,1
3266,ShibShift,Pulse,Dexes,Trading & Exchanges,,pulseshib,[],1
1737,EmberSwap,SmartBCH,Dexes,Trading & Exchanges,,EmberSwapDEX,[],1
872,Skeleton Finance,Fantom,Yield,Asset Management,,SkeletonFinance,,1
1854,Phoenix DEX,Terra2,Dexes,Trading & Exchanges,,PhoenixFinan,[],1
3188,BiSwap V3,Binance,Dexes,Trading & Exchanges,,Biswap_Dex,,1
1950,Baryon Network,Binance,Dexes,Trading & Exchanges,,BaryonNetwork,[],1
3634,PacificSwap V3,Manta,Dexes,Trading & Exchanges,,pacificswap,[],1
2068,Powaa Protocol,Ethereum,Services,"Infrastructure, Services & Financial Products",[powaa-protocol],PowaaProtocol,[],1
2352,Bitget,Ethereum,CEX,Trading & Exchanges,,bitgetglobal,[],1
1258,FLRFarm,Songbird,Yield,Asset Management,,enosys_global,,1
2314,Gate-io,Ethereum,CEX,Trading & Exchanges,,gate_io,[],1
1953,Toucan Protocol,Polygon,RWA,"Lending, Borrowing & Real World Assets",[ToucanProtocol],ToucanProtocol,,1
805,Snowbank,Avalanche,Reserve Currency,Asset Management,[SnowbankDAO],SnowbankDAO,,1
1784,Tenderize,Ethereum,Liquid Staking,Asset Management,,tenderize_me,[],1
600,Value Liquid,Ethereum,Dexes,Trading & Exchanges,,value_defi,,1
2899,Vertex Protocol,Arbitrum,Derivatives,Trading & Exchanges,[vertex-protocol],vertex_protocol,[Stork],1
1684,Dual Finance,Solana,Options,Trading & Exchanges,[Dual-Finance],DualFinance,[Pyth],1
2341,Polycat Dex,Polygon,Dexes,Trading & Exchanges,,PolycatFinance,[],1
1493,GoblinGold,Solana,Yield,Asset Management,,goblingold_fi,[],1
2075,DogeMuskSwap,Dogechain,Dexes,Trading & Exchanges,,dmuskswap,[],1
1683,Klayportal,Klaytn,Staking Pool,"Infrastructure, Services & Financial Products",,HashQuark,[],1
2669,UWU Protocol,Stacks,CDP,"Lending, Borrowing & Real World Assets",,@UWUProtocol,[],1
3153,Pulsemax Finance,Pulse,Algo-Stables,Asset Management,,Pulsemax_defi,[],1
700,Poof Cash,Celo,Lending,"Lending, Borrowing & Real World Assets",,PoofCash,,1
1780,Coslend,Evmos,Lending,"Lending, Borrowing & Real World Assets",,coslend,[SEDA],1
2849,MERLIN DEX,zkSync Era,Dexes,Trading & Exchanges,,TheMerlinDEX,[],1
2571,Mosquitos Finance,Aptos,Yield,Asset Management,,Mosquitos_Fin,[],1
1871,HunnySwap,Avalanche,Dexes,Trading & Exchanges,[HunnyFinance],hunnyswap,[],1
3215,Aerie Lab,Ethereum,Dexes,Trading & Exchanges,,aeriecoin,[],1
1013,Stargate Finance,Binance,Reserve Currency,Asset Management,,StarGate_Fin,,1
1991,Brise Swap,Bitgert,Dexes,Trading & Exchanges,,Brisepadco,[],1
705,TTswap,ThunderCore,Dexes,Trading & Exchanges,,ThunderProtocol,,1
2963,MemeDex,Conflux,Dexes,Trading & Exchanges,,memedexcfx,[],1
3268,DeepBook,Sui,Dexes,Trading & Exchanges,,DeepBookonSui,[],1
2698,kaDefi,Kava,Yield,Asset Management,,,[],1
1084,Pala,Klaytn,Dexes,Trading & Exchanges,,attention_pala,,1
3616,Scrollswap Finance,Scroll,Dexes,Trading & Exchanges,,ScrollSwap_ZKS,[],1
2663,0xAcid,Arbitrum,Liquid Staking,Asset Management,,0xAcidDAO,[],1
511,Frost Finance,Avalanche,Yield,Asset Management,,Frost_FI,,1
3533,Kinetix AMM V2,Kava,Dexes,Trading & Exchanges,,KinetixFi,[],1
906,Impossible Finance,Binance,Launchpad,"Infrastructure, Services & Financial Products",[ImpossibleFinance],impossiblefi,,1
275,SharedStake,Ethereum,Liquid Staking,Asset Management,[SharedStake],SharedStakeNews,,1
1185,MarginSwap,Ethereum,Dexes,Trading & Exchanges,[marginswap],marginswap,,1
1782,MilkyWay,Milkomeda,Lending,"Lending, Borrowing & Real World Assets",,AeliaProtocol,[Internal],1
1374,Gensokishi,Polygon,Gaming,"Infrastructure, Services & Financial Products",,genso_meta,,1
2732,Atlas Aggregator,Arbitrum,Yield Aggregator,Asset Management,,Atlasaggregator,[],1
2319,GMD Protocol,Arbitrum,Yield Aggregator,Asset Management,,GMDprotocol,[],1
1651,Oaswap,Oasis,Dexes,Trading & Exchanges,[oaswap],oaswap,[],1
2372,Polytrade,Polygon,Yield,Asset Management,,Polytrade_fin,[Chainlink],1
2451,Quadrat,Ethereum,Liquidity manager,Asset Management,,0xQuadrat,[],1
270,Liquity,Ethereum,CDP,"Lending, Borrowing & Real World Assets",[liquity],LiquityProtocol,[Chainlink],1
1124,Mirai,Polygon,Yield,Asset Management,,MiraiYieldFarm,,1
3415,LuigiSwap,Op_Bnb,Dexes,Trading & Exchanges,,LuigiSwap,[],1
2456,Bunni,Ethereum,Liquidity manager,Asset Management,,Timeless_Fi,[],1
3301,Grizzly Trade,Binance,Derivatives,Trading & Exchanges,,GrizzlyFi,[],1
303,ZilSwap,Zilliqa,Dexes,Trading & Exchanges,[Switcheo],ZilSwap,,1
2031,TiFi,Binance,Dexes,Trading & Exchanges,,TiFiToken,[],1
737,Dino.Exchange,Binance,Dexes,Trading & Exchanges,,dinoexchange,,1
1594,Symbiosis,Ethereum,Cross Chain,Trading & Exchanges,[symbiosis-finance],symbiosis_fi,[],1
166,TrueFi,Ethereum,Uncollateralized Lending,"Lending, Borrowing & Real World Assets",[trusttoken],TrustToken,,1
2973,Nutbox,Binance,Services,"Infrastructure, Services & Financial Products",[nutbox-dao],NutboxDao,[],1
2189,ECHSWAP,Echelon,Dexes,Trading & Exchanges,,,[],1
867,GIBXSwap,Binance,Dexes,Trading & Exchanges,,GIBX_Swap,,1
1051,Vortex DAO,Avalanche,Reserve Currency,Asset Management,,VortexDao_,,1
1816,Ruby Finance,Kava,Algo-Stables,Asset Management,,Ruby_Protocol,[TWAP],1
2315,InVar Finance,Ethereum,RWA,"Lending, Borrowing & Real World Assets",,InVarFinance,[],1
3093,eZKalibur,zkSync Era,Dexes,Trading & Exchanges,[eZKalibur],zkaliburDEX,[],1
2638,Uniwhale,Binance,Derivatives,Trading & Exchanges,,UniwhaleEx,[Pyth],1
1800,Argo Finance,Cronos,Liquid Staking,Asset Management,,ArgoProtocol,[Witnet],1
793,Cashio,Solana,CDP,"Lending, Borrowing & Real World Assets",,cashioapp,,1
476,Asgard Finance,Ethereum,Yield,Asset Management,,AsgardDAO,,1
1946,Vacus Finance,Avalanche,Yield Aggregator,Asset Management,,Vacus_finance,[],1
3439,HydraDX,HydraDX,Dexes,Trading & Exchanges,[galacticcouncil],hydra_dx,[],1
3501,Valorem,Arbitrum,Options,Trading & Exchanges,,valoremxyz,[],1
2285,Sentiment,Arbitrum,Leveraged Farming,"Lending, Borrowing & Real World Assets",,sentimentxyz,[],1
2162,Ease.org,Ethereum,Insurance,"Infrastructure, Services & Financial Products",[EaseDeFi],EaseDeFi,[],1
564,Fabric,Solana,Yield,Asset Management,,official_fabric,,1
2457,Vidya,Ethereum,Gaming,"Infrastructure, Services & Financial Products",,Team3D_Official,[Chainlink],1
2929,Spark,Ethereum,Lending,"Lending, Borrowing & Real World Assets",[marsfoundation],spark_protocol,[Chainlink],1
2736,Teller,Ethereum,Lending,"Lending, Borrowing & Real World Assets",[teller-protocol],useteller,[],1
2375,Y2K V1,Arbitrum,Derivatives,Trading & Exchanges,,y2kfinance,[RedStone],1
1262,Saros,Solana,Dexes,Trading & Exchanges,,Saros_Finance,,1
2612,Genius,Ethereum,Yield,Asset Management,,Genicrypto,[],1
2184,handle.fi Perps,Arbitrum,Derivatives,Trading & Exchanges,,handle_fi,,1
3593,NewThrone,Base,Gaming,"Infrastructure, Services & Financial Products",,newthronegg,[],1
1137,SunFlower Finance,Binance,Dexes,Trading & Exchanges,,SunFlowerFiSFO,,1
3476,Alvey Dex,ALV,Dexes,Trading & Exchanges,[AlveyCoin],AlveyChain,[],1
3116,Basilisk,zkSync Era,Lending,"Lending, Borrowing & Real World Assets",,BasiliskOrg,[Pyth],1
2731,Swapline,Fantom,Dexes,Trading & Exchanges,,SwaplineDEX,[],1
819,Helios Prime,Ethereum,Indexes,"Infrastructure, Services & Financial Products",,HeliosPrimeOne,,1
1841,Ratio Finance,Solana,CDP,"Lending, Borrowing & Real World Assets",,RatioFinance,[Coingecko],1
1275,PERI Finance,Ethereum,Synthetics,Asset Management,[perifinance],PERIfinance,[Chainlink],1
1238,Minotaur Money,Cronos,Reserve Currency,Asset Management,,Minotaur_Money,,1
1604,Antex,Binance,Launchpad,"Infrastructure, Services & Financial Products",,Antex_Official,[],1
1760,COTI Treasury,Coti,Yield,Asset Management,,COTInetwork,[],1
1903,Vovo Finance,Arbitrum,Yield,Asset Management,,VovoFinance,[],1
1876,VeRocket,VeChain,Dexes,Trading & Exchanges,,VeRocket,[],1
2148,Roketo,Near,Payments,"Infrastructure, Services & Financial Products",[roke-to],roketostream,[],1
2810,Overnight USDT+,Binance,CDP,"Lending, Borrowing & Real World Assets",,overnight_fi,[],1
1373,Antimatter,Ethereum,Options,Trading & Exchanges,[antimatter-dao],antimatterdefi,,1
1176,Tropical Finance,SmartBCH,Dexes,Trading & Exchanges,,tropicalfi_,,1
2242,CroLend Finance,Cronos,Lending,"Lending, Borrowing & Real World Assets",,Crolend_io,[],1
3421,Mendi Finance,Linea,Lending,"Lending, Borrowing & Real World Assets",[mendi-finance],MendiFinance,[Pyth],1
328,SteakBank Finance,Binance,Liquid Staking,Asset Management,[steakbankfinance],SteakBank,,1
1752,Spool Protocol,Ethereum,Yield Aggregator,Asset Management,,SpoolFi,[],1
734,OpenSwap,Harmony,Dexes,Trading & Exchanges,[openswapdex],openswap_one,,1
2547,Archimedes Finance,Ethereum,Leveraged Farming,"Lending, Borrowing & Real World Assets",[thisisarchimedes],ArchimedesFi,[],1
2004,MM Optimizer Polygon,Polygon,Yield Aggregator,Asset Management,,MMFcrypto,,1
833,ZoomSwap,IoTeX,Farm,"Infrastructure, Services & Financial Products",[zoomswap],zoomswap_io,,1
2744,Kavastarter,Kava,Launchpad,"Infrastructure, Services & Financial Products",,,[],1
1097,Niob Finance,Binance,Dexes,Trading & Exchanges,,niobfinance,,1
410,Swamp Finance,Binance,Yield,Asset Management,,SwampFinance,,1
3428,Intswap,zkSync Era,NFT Marketplace,Trading & Exchanges,[Intswap-Labs],Intswap_amm,[],1
377,Ethernity Chain,Ethereum,Yield,Asset Management,,EthernityChain,[Chainlink],1
2846,SoliSnek Finance,Avalanche,Dexes,Trading & Exchanges,,solisnekfi,[],1
3298,Factor V2,Arbitrum,Yield,Asset Management,,FactorDAO,[DIA],1
2121,Frax Swap,Ethereum,Dexes,Trading & Exchanges,,fraxfinance,[],1
1875,Atlendis,Polygon,Uncollateralized Lending,"Lending, Borrowing & Real World Assets",[Atlendis],AtlendisLabs,[],1
2289,Cetus,Aptos,Dexes,Trading & Exchanges,,CetusProtocol,[Pyth],1
1787,Diamond Protocol,Ethereum,Yield,Asset Management,,DiamondProtocol,[Chainlink],1
1656,FunBeast,Astar,Dexes,Trading & Exchanges,,FUNBeastCrypto,[],1
127,KyberSwap Classic,Ethereum,Dexes,Trading & Exchanges,,KyberNetwork,,1
1288,Mover,Ethereum,Yield,Asset Management,,viaMover,,1
787,Squid Stake,Binance,Yield,Asset Management,,SquidStake,,1
3438,Baklava Space,Avalanche,Yield,Asset Management,[baklavaspace],baklavaspace,[],1
1494,Minswap,Cardano,Dexes,Trading & Exchanges,[minswap],MinswapDEX,[],1
2282,KSwap,Kava,Dexes,Trading & Exchanges,,_KSwap,[],1
3136,MineFi,Filecoin,Liquid Staking,Asset Management,,MineFiDAO,[],1
2581,KapaSwap,Kava,Dexes,Trading & Exchanges,,,[],1
3029,Caviar V2,Ethereum,NFT Marketplace,Trading & Exchanges,,caviarAMM,[],1
427,Origin Dollar,Ethereum,Yield Aggregator,Asset Management,,OriginProtocol,,1
289,YetiSwap,Avalanche,Dexes,Trading & Exchanges,[YetiSwap],YetiSwap,,1
2010,Starswap Starcoin,Starcoin,Dexes,Trading & Exchanges,,StarswapEN,[],1
911,SumSwap,Ethereum,Dexes,Trading & Exchanges,,sum_swap,,1
2993,NodeDAO,Ethereum,Liquid Staking,Asset Management,,Node_DAO,[],1
1127,Zeus Finance,Cronos,Yield,Asset Management,,ZeusFinanceCro,,1
2772,Multialt,Kava,Yield,Asset Management,,MultialtC,[],1
1467,Farmtom,Fantom,Yield,Asset Management,,FarmtomFi,[],1
1061,CakeDAO,Avalanche,Reserve Currency,Asset Management,,Cake_DAO,,1
2983,Zomma Protocol,zkSync Era,Options,Trading & Exchanges,,ZommaProtocol,[Internal],1
716,Billion Happiness,Binance,Yield,Asset Management,,BHC_Happiness,,1
1981,Orbit Bridge,Ethereum,Bridge,Trading & Exchanges,[orbit-chain],Orbit_Chain,[],1
463,Gro,Ethereum,Yield,Asset Management,,groprotocol,,1
848,Talent Protocol,Celo,Services,"Infrastructure, Services & Financial Products",,talentprotocol,,1
2677,Cthulhu.Finance,Optimism,Yield Aggregator,Asset Management,,Cthulhu_Finance,[],1
1699,Rubik Finance,Fantom,Algo-Stables,Asset Management,,rubik_finance,[],1
2268,Optyfi,Ethereum,Yield Aggregator,Asset Management,,optyfi,[Chainlink],1
885,FLRX,Songbird,Dexes,Trading & Exchanges,,enosys_global,,1
3625,Nano Swap,Base,Dexes,Trading & Exchanges,[nanoswapbase],NanoswapBase,[],1
