date,type,totalLiquidityUSD
2022-07-28 00:00:00,Asset Management,32.06294851724757
2022-07-28 00:00:00,"Infrastructure, Services & Financial Products",16.52256884927156
2022-07-28 00:00:00,"Lending, Borrowing & Real World Assets",46.20169839660241
2022-07-28 00:00:00,Privacy & Security,0.5827215572696001
2022-07-28 00:00:00,Trading & Exchanges,45.32712167673342
2022-07-29 00:00:00,Asset Management,33.35699933009213
2022-07-29 00:00:00,"Infrastructure, Services & Financial Products",17.51478192503728
2022-07-29 00:00:00,"Lending, Borrowing & Real World Assets",47.50285669715876
2022-07-29 00:00:00,Privacy & Security,0.6134308441139099
2022-07-29 00:00:00,Trading & Exchanges,47.02153065086484
2022-07-30 00:00:00,Asset Management,33.497474590322334
2022-07-30 00:00:00,"Infrastructure, Services & Financial Products",17.338258935620818
2022-07-30 00:00:00,"Lending, Borrowing & Real World Assets",46.077206335624055
2022-07-30 00:00:00,Privacy & Security,0.6054623767694
2022-07-30 00:00:00,Trading & Exchanges,47.227426819183236
2022-07-31 00:00:00,Asset Management,34.687704870880395
2022-07-31 00:00:00,"Infrastructure, Services & Financial Products",17.34892465071015
2022-07-31 00:00:00,"Lending, Borrowing & Real World Assets",45.972919981398256
2022-07-31 00:00:00,Privacy & Security,0.59614282189093
2022-07-31 00:00:00,Trading & Exchanges,47.09567298633738
2022-08-01 00:00:00,Asset Management,33.35318803916838
2022-08-01 00:00:00,"Infrastructure, Services & Financial Products",17.54645638468727
2022-08-01 00:00:00,"Lending, Borrowing & Real World Assets",45.67756197110132
2022-08-01 00:00:00,Privacy & Security,0.59686299078654
2022-08-01 00:00:00,Trading & Exchanges,46.73911554861593
2022-08-02 00:00:00,Asset Management,33.21051131806592
2022-08-02 00:00:00,"Infrastructure, Services & Financial Products",17.2652772792241
2022-08-02 00:00:00,"Lending, Borrowing & Real World Assets",45.38311028016497
2022-08-02 00:00:00,Privacy & Security,0.58474856432948
2022-08-02 00:00:00,Trading & Exchanges,46.28221932742401
2022-08-03 00:00:00,Asset Management,32.10093184265351
2022-08-03 00:00:00,"Infrastructure, Services & Financial Products",17.02774934861727
2022-08-03 00:00:00,"Lending, Borrowing & Real World Assets",44.528647278276395
2022-08-03 00:00:00,Privacy & Security,0.57759653917856
2022-08-03 00:00:00,Trading & Exchanges,45.32816126821186
2022-08-04 00:00:00,Asset Management,32.84852684006884
2022-08-04 00:00:00,"Infrastructure, Services & Financial Products",17.34803958144911
2022-08-04 00:00:00,"Lending, Borrowing & Real World Assets",44.965858006589215
2022-08-04 00:00:00,Privacy & Security,0.58411466768177
2022-08-04 00:00:00,Trading & Exchanges,46.155776522457174
2022-08-05 00:00:00,Asset Management,33.17639114324274
2022-08-05 00:00:00,"Infrastructure, Services & Financial Products",17.22275655965591
2022-08-05 00:00:00,"Lending, Borrowing & Real World Assets",46.40959095344217
2022-08-05 00:00:00,Privacy & Security,0.5700759329893
2022-08-05 00:00:00,Trading & Exchanges,46.65016743240323
2022-08-06 00:00:00,Asset Management,34.428688357271234
2022-08-06 00:00:00,"Infrastructure, Services & Financial Products",17.875046938556597
2022-08-06 00:00:00,"Lending, Borrowing & Real World Assets",48.3878170684456
2022-08-06 00:00:00,Privacy & Security,0.60622958520779
2022-08-06 00:00:00,Trading & Exchanges,47.31881499600038
2022-08-07 00:00:00,Asset Management,34.10833802156802
2022-08-07 00:00:00,"Infrastructure, Services & Financial Products",17.596444415478032
2022-08-07 00:00:00,"Lending, Borrowing & Real World Assets",48.6057685303527
2022-08-07 00:00:00,Privacy & Security,0.59360533213816
2022-08-07 00:00:00,Trading & Exchanges,46.83903903851694
2022-08-08 00:00:00,Asset Management,34.44969248317942
2022-08-08 00:00:00,"Infrastructure, Services & Financial Products",17.7593706405752
2022-08-08 00:00:00,"Lending, Borrowing & Real World Assets",48.918826036519725
2022-08-08 00:00:00,Privacy & Security,0.60239463666952
2022-08-08 00:00:00,Trading & Exchanges,48.14755187695952
2022-08-09 00:00:00,Asset Management,35.156397822795114
2022-08-09 00:00:00,"Infrastructure, Services & Financial Products",18.15869011943744
2022-08-09 00:00:00,"Lending, Borrowing & Real World Assets",50.41282073309417
2022-08-09 00:00:00,Privacy & Security,0.5983243419078599
2022-08-09 00:00:00,Trading & Exchanges,48.015713598518865
2022-08-10 00:00:00,Asset Management,34.25561435841985
2022-08-10 00:00:00,"Infrastructure, Services & Financial Products",17.43676050306718
2022-08-10 00:00:00,"Lending, Borrowing & Real World Assets",49.582272559946055
2022-08-10 00:00:00,Privacy & Security,0.5430626590274
2022-08-10 00:00:00,Trading & Exchanges,46.67761808499833
2022-08-11 00:00:00,Asset Management,37.09263813022055
2022-08-11 00:00:00,"Infrastructure, Services & Financial Products",10.54305194632439
2022-08-11 00:00:00,"Lending, Borrowing & Real World Assets",51.452510472844715
2022-08-11 00:00:00,Privacy & Security,0.5725104536019899
2022-08-11 00:00:00,Trading & Exchanges,48.96379134536184
2022-08-12 00:00:00,Asset Management,36.76479945057019
2022-08-12 00:00:00,"Infrastructure, Services & Financial Products",10.559568012210141
2022-08-12 00:00:00,"Lending, Borrowing & Real World Assets",51.57230888531647
2022-08-12 00:00:00,Privacy & Security,0.58096018204247
2022-08-12 00:00:00,Trading & Exchanges,48.8631109726685
2022-08-13 00:00:00,Asset Management,35.44274936722373
2022-08-13 00:00:00,"Infrastructure, Services & Financial Products",10.805672230263161
2022-08-13 00:00:00,"Lending, Borrowing & Real World Assets",51.882736521393255
2022-08-13 00:00:00,Privacy & Security,0.58440733398951
2022-08-13 00:00:00,Trading & Exchanges,49.007573013568006
2022-08-14 00:00:00,Asset Management,38.19149154846248
2022-08-14 00:00:00,"Infrastructure, Services & Financial Products",10.86365433570163
2022-08-14 00:00:00,"Lending, Borrowing & Real World Assets",52.034634936180545
2022-08-14 00:00:00,Privacy & Security,0.58806188013292
2022-08-14 00:00:00,Trading & Exchanges,49.18078513548164
2022-08-15 00:00:00,Asset Management,37.9382885799409
2022-08-15 00:00:00,"Infrastructure, Services & Financial Products",10.48949888840883
2022-08-15 00:00:00,"Lending, Borrowing & Real World Assets",51.96535680305514
2022-08-15 00:00:00,Privacy & Security,0.57016949819769
2022-08-15 00:00:00,Trading & Exchanges,48.521999262913
2022-08-16 00:00:00,Asset Management,36.77531124198079
2022-08-16 00:00:00,"Infrastructure, Services & Financial Products",17.80062869286956
2022-08-16 00:00:00,"Lending, Borrowing & Real World Assets",51.216706417408055
2022-08-16 00:00:00,Privacy & Security,0.5306456664354801
2022-08-16 00:00:00,Trading & Exchanges,47.93604722275649
2022-08-17 00:00:00,Asset Management,36.27987135213335
2022-08-17 00:00:00,"Infrastructure, Services & Financial Products",18.128100037795612
2022-08-17 00:00:00,"Lending, Borrowing & Real World Assets",50.792824582958154
2022-08-17 00:00:00,Privacy & Security,0.5065598224096101
2022-08-17 00:00:00,Trading & Exchanges,47.926912097843
2022-08-18 00:00:00,Asset Management,35.62301883119153
2022-08-18 00:00:00,"Infrastructure, Services & Financial Products",17.64519025767333
2022-08-18 00:00:00,"Lending, Borrowing & Real World Assets",49.75708293355713
2022-08-18 00:00:00,Privacy & Security,0.456533455085
2022-08-18 00:00:00,Trading & Exchanges,46.81053957298027
2022-08-19 00:00:00,Asset Management,34.297324286512534
2022-08-19 00:00:00,"Infrastructure, Services & Financial Products",17.30557380694945
2022-08-19 00:00:00,"Lending, Borrowing & Real World Assets",48.76997908363529
2022-08-19 00:00:00,Privacy & Security,0.44875322392014005
2022-08-19 00:00:00,Trading & Exchanges,46.052679605853406
2022-08-20 00:00:00,Asset Management,31.46816071549873
2022-08-20 00:00:00,"Infrastructure, Services & Financial Products",16.14842511133022
2022-08-20 00:00:00,"Lending, Borrowing & Real World Assets",46.36609579867793
2022-08-20 00:00:00,Privacy & Security,0.36580753310836
2022-08-20 00:00:00,Trading & Exchanges,43.7496712701381
2022-08-21 00:00:00,Asset Management,31.170721685585534
2022-08-21 00:00:00,"Infrastructure, Services & Financial Products",15.961950240617778
2022-08-21 00:00:00,"Lending, Borrowing & Real World Assets",46.04694687178696
2022-08-21 00:00:00,Privacy & Security,0.34896755686245
2022-08-21 00:00:00,Trading & Exchanges,43.53758941073921
2022-08-22 00:00:00,Asset Management,32.38747518045235
2022-08-22 00:00:00,"Infrastructure, Services & Financial Products",16.37404680905418
2022-08-22 00:00:00,"Lending, Borrowing & Real World Assets",46.40339030858059
2022-08-22 00:00:00,Privacy & Security,0.3568866031692
2022-08-22 00:00:00,Trading & Exchanges,45.628187911766155
2022-08-23 00:00:00,Asset Management,32.101993148254564
2022-08-23 00:00:00,"Infrastructure, Services & Financial Products",16.28313321955283
2022-08-23 00:00:00,"Lending, Borrowing & Real World Assets",46.50785881196681
2022-08-23 00:00:00,Privacy & Security,0.39315299043882
2022-08-23 00:00:00,Trading & Exchanges,45.60397282121253
2022-08-24 00:00:00,Asset Management,32.48966695423919
2022-08-24 00:00:00,"Infrastructure, Services & Financial Products",16.41294285157209
2022-08-24 00:00:00,"Lending, Borrowing & Real World Assets",47.09656941679963
2022-08-24 00:00:00,Privacy & Security,0.39428174614925005
2022-08-24 00:00:00,Trading & Exchanges,45.9046524040824
2022-08-25 00:00:00,Asset Management,33.22404801128463
2022-08-25 00:00:00,"Infrastructure, Services & Financial Products",16.54330954582116
2022-08-25 00:00:00,"Lending, Borrowing & Real World Assets",47.20383136606923
2022-08-25 00:00:00,Privacy & Security,0.39234285611005004
2022-08-25 00:00:00,Trading & Exchanges,46.07339450544086
2022-08-26 00:00:00,Asset Management,33.305973314103134
2022-08-26 00:00:00,"Infrastructure, Services & Financial Products",16.43755256174978
2022-08-26 00:00:00,"Lending, Borrowing & Real World Assets",47.35476258291082
2022-08-26 00:00:00,Privacy & Security,0.38405603491429996
2022-08-26 00:00:00,Trading & Exchanges,46.450913533737584
2022-08-27 00:00:00,Asset Management,30.95392910632347
2022-08-27 00:00:00,"Infrastructure, Services & Financial Products",15.684758531679229
2022-08-27 00:00:00,"Lending, Borrowing & Real World Assets",45.06015808042011
2022-08-27 00:00:00,Privacy & Security,0.3411951618577
2022-08-27 00:00:00,Trading & Exchanges,44.117540702239566
2022-08-28 00:00:00,Asset Management,30.459330392781887
2022-08-28 00:00:00,"Infrastructure, Services & Financial Products",15.680741706462221
2022-08-28 00:00:00,"Lending, Borrowing & Real World Assets",44.78104562735276
2022-08-28 00:00:00,Privacy & Security,0.33276817375535
2022-08-28 00:00:00,Trading & Exchanges,43.81090091222169
2022-08-29 00:00:00,Asset Management,29.781702582833777
2022-08-29 00:00:00,"Infrastructure, Services & Financial Products",15.175230823877989
2022-08-29 00:00:00,"Lending, Borrowing & Real World Assets",44.10552865440453
2022-08-29 00:00:00,Privacy & Security,0.29209220626521004
2022-08-29 00:00:00,Trading & Exchanges,43.12532593237769
2022-08-30 00:00:00,Asset Management,30.94142575277645
2022-08-30 00:00:00,"Infrastructure, Services & Financial Products",15.894993241899192
2022-08-30 00:00:00,"Lending, Borrowing & Real World Assets",44.82753237916929
2022-08-30 00:00:00,Privacy & Security,0.28347487914517
2022-08-30 00:00:00,Trading & Exchanges,44.72654184983288
2022-08-31 00:00:00,Asset Management,30.852493940017798
2022-08-31 00:00:00,"Infrastructure, Services & Financial Products",15.808848462614941
2022-08-31 00:00:00,"Lending, Borrowing & Real World Assets",44.75151650029054
2022-08-31 00:00:00,Privacy & Security,0.30061398028733
2022-08-31 00:00:00,Trading & Exchanges,44.66404738839523
2022-09-01 00:00:00,Asset Management,30.67523266604868
2022-09-01 00:00:00,"Infrastructure, Services & Financial Products",15.755268320985572
2022-09-01 00:00:00,"Lending, Borrowing & Real World Assets",44.750498948711055
2022-09-01 00:00:00,Privacy & Security,0.26972178152526
2022-09-01 00:00:00,Trading & Exchanges,44.17520823330587
2022-09-02 00:00:00,Asset Management,30.912183527159222
2022-09-02 00:00:00,"Infrastructure, Services & Financial Products",16.04230928992682
2022-09-02 00:00:00,"Lending, Borrowing & Real World Assets",44.9954161527892
2022-09-02 00:00:00,Privacy & Security,0.30064622150695997
2022-09-02 00:00:00,Trading & Exchanges,44.79784463100862
2022-09-03 00:00:00,Asset Management,31.05679288048389
2022-09-03 00:00:00,"Infrastructure, Services & Financial Products",16.028307981012208
2022-09-03 00:00:00,"Lending, Borrowing & Real World Assets",45.0770159368698
2022-09-03 00:00:00,Privacy & Security,0.27227002937285
2022-09-03 00:00:00,Trading & Exchanges,44.49889788183765
2022-09-04 00:00:00,Asset Management,31.07699904033383
2022-09-04 00:00:00,"Infrastructure, Services & Financial Products",15.63963036485639
2022-09-04 00:00:00,"Lending, Borrowing & Real World Assets",44.90697660154985
2022-09-04 00:00:00,Privacy & Security,0.26710178462458
2022-09-04 00:00:00,Trading & Exchanges,44.398830333615706
2022-09-05 00:00:00,Asset Management,31.234830472417112
2022-09-05 00:00:00,"Infrastructure, Services & Financial Products",16.13025282434435
2022-09-05 00:00:00,"Lending, Borrowing & Real World Assets",44.88514173692433
2022-09-05 00:00:00,Privacy & Security,0.27015843863002004
2022-09-05 00:00:00,Trading & Exchanges,44.5454840550838
2022-09-06 00:00:00,Asset Management,31.566520832296
2022-09-06 00:00:00,"Infrastructure, Services & Financial Products",16.372547065668
2022-09-06 00:00:00,"Lending, Borrowing & Real World Assets",45.4929352051691
2022-09-06 00:00:00,Privacy & Security,0.27724402866715997
2022-09-06 00:00:00,Trading & Exchanges,45.009383166141
2022-09-07 00:00:00,Asset Management,29.94139549025571
2022-09-07 00:00:00,"Infrastructure, Services & Financial Products",15.700602413668
2022-09-07 00:00:00,"Lending, Borrowing & Real World Assets",43.925100590948645
2022-09-07 00:00:00,Privacy & Security,0.26045605017080004
2022-09-07 00:00:00,Trading & Exchanges,42.58426353729577
2022-09-08 00:00:00,Asset Management,30.78955727229584
2022-09-08 00:00:00,"Infrastructure, Services & Financial Products",16.26845034230522
2022-09-08 00:00:00,"Lending, Borrowing & Real World Assets",44.48298534086424
2022-09-08 00:00:00,Privacy & Security,0.29977333019867
2022-09-08 00:00:00,Trading & Exchanges,43.559322651629444
2022-09-09 00:00:00,Asset Management,30.79384645810749
2022-09-09 00:00:00,"Infrastructure, Services & Financial Products",16.425794990134612
2022-09-09 00:00:00,"Lending, Borrowing & Real World Assets",44.526640319740416
2022-09-09 00:00:00,Privacy & Security,0.30328500923083
2022-09-09 00:00:00,Trading & Exchanges,43.692014220702056
2022-09-10 00:00:00,Asset Management,31.51294527156278
2022-09-10 00:00:00,"Infrastructure, Services & Financial Products",17.06595858188404
2022-09-10 00:00:00,"Lending, Borrowing & Real World Assets",46.04743516932376
2022-09-10 00:00:00,Privacy & Security,0.31119800207024
2022-09-10 00:00:00,Trading & Exchanges,44.97691066398165
2022-09-11 00:00:00,Asset Management,31.82030724555655
2022-09-11 00:00:00,"Infrastructure, Services & Financial Products",17.406478446773523
2022-09-11 00:00:00,"Lending, Borrowing & Real World Assets",46.535654820370986
2022-09-11 00:00:00,Privacy & Security,0.3184447324567
2022-09-11 00:00:00,Trading & Exchanges,45.4731835908785
2022-09-12 00:00:00,Asset Management,31.62467890007396
2022-09-12 00:00:00,"Infrastructure, Services & Financial Products",17.21917478054597
2022-09-12 00:00:00,"Lending, Borrowing & Real World Assets",46.248179219528865
2022-09-12 00:00:00,Privacy & Security,0.29532903665454
2022-09-12 00:00:00,Trading & Exchanges,45.08529070226494
2022-09-13 00:00:00,Asset Management,31.39408889902752
2022-09-13 00:00:00,"Infrastructure, Services & Financial Products",17.12230171942745
2022-09-13 00:00:00,"Lending, Borrowing & Real World Assets",45.57553377138791
2022-09-13 00:00:00,Privacy & Security,0.31159234848079004
2022-09-13 00:00:00,Trading & Exchanges,44.82431719719086
2022-09-14 00:00:00,Asset Management,29.31290581772948
2022-09-14 00:00:00,"Infrastructure, Services & Financial Products",16.08843956930584
2022-09-14 00:00:00,"Lending, Borrowing & Real World Assets",43.542256314079985
2022-09-14 00:00:00,Privacy & Security,0.26554468394356
2022-09-14 00:00:00,Trading & Exchanges,42.40224213441652
2022-09-15 00:00:00,Asset Management,29.21042214960524
