user_address,timeStamp,stake_change,cumulative_stake,Year
0xf49440c1f012d041802b25a73e5b0b9166a75c02,2022-01-07,3.1854945670181835e+19,5.478941926661309e+20,2022
0xf49440c1f012d041802b25a73e5b0b9166a75c02,2022-01-27,2.1378022110946685e+19,5.6927221477707756e+20,2022
0xf49440c1f012d041802b25a73e5b0b9166a75c02,2022-02-28,2.833388712154745e+19,5.97606101898625e+20,2022
0xf49440c1f012d041802b25a73e5b0b9166a75c02,2022-07-23,8.314263854800137e+19,6.807487404466264e+20,2022
0xf495bf06433b0d905d64db7f58dbe287313269eb,2021-02-16,6.676518839717203e+18,6.676518839717203e+18,2021
0xf4961041181bb1ce6c26ca02ae90664099ca0f47,2022-01-03,3.036334163982761e+20,3.036334163982761e+20,2022
0xf49e9873a7277c7f31b0f4b60f418386d9245ea8,2021-03-02,7.269e+17,7.269e+17,2021
0xf49f74f5d3d9a4af3c1c23f4ee1b18a30e835aca,2021-06-25,2.34360323e+18,2.34360323e+18,2021
0xf4a0e9ad90f441670016742c8977f79553ee8ee8,2020-10-04,1.8e+19,1.8e+19,2020
0xf4a20c177306ed7fce57ea31ba7d0eb903c801e2,2023-07-26,5.721800896172705e+18,5.721800896172705e+18,2023
0xf4a587311aad1f2d6b0a86bd41566345b371534d,2020-12-28,1.0273809862487844e+21,1.0273809862487844e+21,2020
0xf4a587311aad1f2d6b0a86bd41566345b371534d,2021-08-12,1.106278679737598e+21,2.1336596659863825e+21,2021
0xf4a587311aad1f2d6b0a86bd41566345b371534d,2021-09-26,1.1116037166194574e+21,3.24526338260584e+21,2021
0xf4a7a06c49ca32b848998c94a767af36cb36835b,2020-11-28,3e+19,3e+19,2020
0xf4a8e405481a15923c13022016ea33827ae87469,2021-09-23,3.780777114257484e+18,3.780777114257484e+18,2021
0xf4adb9ba51fde3eaee89ce9a60e99992611849fd,2020-10-17,6.726864162453913e+19,6.726864162453913e+19,2020
0xf4b00e4b4bba9f2ffcd09e65bfa57297d0d18e27,2022-01-29,1.2713e+19,1.2713e+19,2022
0xf4b42076e082c73d0a05bdcd9c7848e116bd8a8d,2021-02-05,4.4476159333175567e+18,4.4476159333175567e+18,2021
0xf4ba5d98e264eff22dfbf9cb5735eac716c275a9,2020-11-13,1.6e+20,1.6e+20,2020
0xf4bb8782bbe9c55ca2234afbeebf8f339a270ed6,2021-03-02,2.01e+19,2.01e+19,2021
0xf4bbab944e6400dc14646333350da05fa1d5eba9,2021-04-26,1.288458887e+19,1.288458887e+19,2021
0xf4bce4a73ead490dae1baa156ff0bed2a64ce19a,2021-06-29,3.44774525538628e+20,3.44774525538628e+20,2021
0xf4bce4a73ead490dae1baa156ff0bed2a64ce19a,2021-07-22,6.737297610278255e+20,1.0185042865664535e+21,2021
0xf4bce4a73ead490dae1baa156ff0bed2a64ce19a,2021-08-31,8.03696022177873e+20,1.8222003087443265e+21,2021
0xf4bce4a73ead490dae1baa156ff0bed2a64ce19a,2021-11-24,1.9151539903221633e+21,3.7373542990664895e+21,2021
0xf4bce4a73ead490dae1baa156ff0bed2a64ce19a,2022-03-02,2.6577776648048686e+21,6.395131963871359e+21,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-05-19,7347629531368803.0,7347629531368803.0,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-02,6.79850225148344e+17,6.871978546797129e+17,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-03,6.658013666504268e+17,1.3529992213301396e+18,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-04,7.622149227616549e+17,2.1152141440917944e+18,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-05,1.333349849797596e+17,2.248549129071554e+18,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-06,4.1698375835298995e+17,2.6655328874245443e+18,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-07,2.642254788058686e+18,5.30778767548323e+18,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-08,6.701942496646048e+18,1.2009730172129278e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-09,8.801964613798608e+18,2.0811694785927885e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-10,5.141696762002342e+18,2.5953391547930227e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-11,6.225157140388084e+17,2.6575907261969035e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-12,1.9490228955852124e+18,2.852493015755425e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-13,1.3679446966375428e+19,4.220437712392968e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-14,1.0422268978502642e+19,5.262664610243232e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-15,4.41080485258468e+18,5.7037450955017e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-16,1.0393360277105335e+18,5.807678698272753e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-17,2.522139285328852e+17,5.832900091126042e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-18,2.9379081732844642e+19,8.770808264410507e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-19,6.302433796279164e+17,8.833832602373297e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-20,2.952188587835331e+17,8.863354488251651e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-21,2.251084441935638e+18,9.088462932445215e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-22,4.833440590498796e+18,9.571806991495094e+19,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-23,1.00402528113536e+19,1.0575832272630455e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-24,8.658513484296364e+18,1.144168362106009e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-25,9.758958411040315e+18,1.2417579462164123e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-26,8.548055997677986e+18,1.327238506193192e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-27,3.771369291787555e+18,1.3649521991110676e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-28,1.979800931248356e+19,1.5629322922359033e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-29,6.190838900550637e+18,1.6248406812414096e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-06-30,8.543667992169344e+17,1.633384349233579e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-01,1.3041098025016562e+19,1.7637953294837445e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-02,7.090758052596547e+17,1.770886087536341e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-03,1.2529433997643067e+19,1.8961804275127717e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-04,5.515371300232446e+18,1.9513341405150963e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-05,3.4107541009421054e+19,2.2924095506093067e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-06,1.6889280531967857e+19,2.4613023559289854e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-07,2.2451107754971459e+18,2.4837534636839567e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-08,6.255599521659313e+17,2.490009063205616e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-09,8.865313844380463e+18,2.5786622016494207e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-10,1.6307428969816707e+19,2.741736491347588e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-11,3.02701018532494e+19,3.044437509880082e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-12,1.1896192368518953e+19,3.1633994335652715e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-14,3.338210630856676e+17,3.166737644196128e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-15,3.1390058345203523e+18,3.1981277025413313e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-16,1.520313136097002e+19,3.3501590161510315e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-17,1.939688966395583e+19,3.54412791279059e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-18,2.4297969332834365e+18,3.568425882123424e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-19,1.0496059235903226e+19,3.6733864744824563e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-20,3.4698530002068337e+19,4.02037177450314e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-21,1.097876375912862e+19,4.130159412094426e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-22,1.0305491386494712e+18,4.1404649034809206e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-23,2.1052144791443046e+17,4.1425701179600654e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-24,6.736629707550355e+17,4.1493067476676156e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-25,7.05852141000485e+17,4.15636526907762e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-26,2.963546984872281e+19,4.452719967564848e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-27,6.694120783609687e+18,4.5196611754009454e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-30,1.2889719314642248e+18,4.532550894715588e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-07-31,4.1996902897477216e+17,4.5367505850053355e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-01,3.12767543858578e+17,4.539878260443921e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-02,7.546319935208547e+17,4.54742458037913e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-03,3.3128730826134816e+17,4.550737453461743e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-04,2.0136730664751857e+18,4.570874184126495e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-05,1.1353073256319282e+17,4.572009491452127e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-06,8.307316560945789e+16,4.5728402231082215e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-08,3.941095006396372e+18,4.612251173172185e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-09,2.023131552644335e+18,4.6324824886986283e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-10,1.6385195116684096e+17,4.634121008210297e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-11,2.2652230820610184e+18,4.656773239030907e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-12,9.366696058145451e+19,5.593442844845452e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-13,4.807076268985492e+18,5.641513607535307e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-14,8.468164094176182e+17,5.649981771629483e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-15,2.0696531552793407e+19,5.856947087157418e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-16,2.714397893838039e+18,5.884091066095798e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-17,1.0301824568782785e+19,5.987109311783626e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-18,6.741799550646819e+18,6.054527307290094e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-19,2.1126622805943457e+18,6.075653930096038e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-20,6.490441574412844e+17,6.08214437167045e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-21,2.4361806440762557e+17,6.084580552314526e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-22,1.6118879850916173e+18,6.100699432165443e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-24,3.17033367680934e+19,6.417732799846377e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-08-28,8.903709785192061e+17,6.426636509631569e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-01,1.1083022029071954e+18,6.43771953166064e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-05,3.956767818010148e+18,6.477287209840742e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-11,9.260752163051113e+17,6.486547962003793e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-12,2.8328269402484234e+18,6.514876231406277e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-19,6.314513830231389e+16,6.5155076827893e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-22,3.2528781070904463e+18,6.548036463860205e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-23,1.2380827036646526e+16,6.548160272130571e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-24,6.305953963728045e+16,6.548790867526944e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-09-29,3.3234535874874886e+17,6.552114321114431e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-10-08,1.0960485301653468e+18,6.563074806416085e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-10-12,1.5196513020995446e+17,6.564594457718185e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-10-19,3.076256064389393e+18,6.595357018362079e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-11-07,2.4124359018348163e+17,6.597769454263914e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2021-12-29,2.623485989204007e+18,6.624004314155954e+20,2021
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-01-04,4.474467918564874e+17,6.628478782074518e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-02-08,1.4373938095439213e+17,6.629916175884063e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-03-19,4.084111482528662e+17,6.634000287366591e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-04-13,3.352601821234996e+18,6.667526305578941e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-04-16,3.9285614843193656e+18,6.706811920422135e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-05-16,5.556776686174595e+17,6.712368697108309e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-06-11,8.90972092218093e+17,6.72127841803049e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-07-10,2.4674873471571092e+16,6.721525166765206e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-08-16,2.1948606087343548e+16,6.72174465282608e+20,2022
0xf4bde50cdf4ee4cf3fb8702fceb6fd499a92792d,2022-09-20,6.30673358459318e+16,6.722375326184538e+20,2022
0xf4c034999e35d3d2d0714f206c548a5b9f398776,2021-03-30,6.878129592e+19,6.878129592e+19,2021
0xf4c172b6f3bba0f78d95a85ff990d662b8ba00f7,2020-11-04,2.65882943557698e+19,2.65882943557698e+19,2020
0xf4c293fac665321d4be77907b83f73961cd46ea7,2020-12-10,1.868991e+18,1.868991e+18,2020
0xf4c293fac665321d4be77907b83f73961cd46ea7,2022-02-07,1e+18,2.868991e+18,2022
0xf4c353457ff3d639b0b7256b175655612d28829d,2022-02-27,1.0535488026907222e+21,1.0535488026907222e+21,2022
0xf4ca35df279677654515d41aca6bc75e79731a4b,2023-04-10,1.73534760317451e+20,1.73534760317451e+20,2023
0xf4ded155b461ccc85b2e2d216d07ebe80e182ca1,2023-02-05,1e+18,1e+18,2023
0xf4ea2ee963010ca11a164d2c2e6935696ff37f97,2021-08-28,3.0827984388725748e+19,3.0827984388725748e+19,2021
0xf4ee974060c167e22f2a9db13b75881797b25e48,2022-10-02,5.66477929453265e+19,5.66477929453265e+19,2022
0xf4f56fa0d045ae0e6ba8f82e2c32887fe0b152ea,2021-05-31,3.300000237524925e+19,3.300000237524925e+19,2021
0xf5015105af6e7f9c4de9d7ed08fafb331ac5b88d,2023-11-23,1e+20,1e+20,2023
0xf502aa3461bf04f0d9bc6f7f3d8dee12524de51c,2023-09-07,1.1803321659633376e+20,1.1803321659633376e+20,2023
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-17,4.172870941094448e+18,4.172870941094448e+18,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-18,1.4318191120279596e+18,5.604690053122407e+18,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-19,4.697381198485905e+18,1.0302071251608314e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-20,2.863620358303236e+18,1.316569160991155e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-22,6.110022375628038e+18,1.927571398553959e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-23,9.99356330026121e+17,2.0275070315565707e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-24,1.908142942750919e+18,2.218321325831663e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-26,4.2504283807740206e+18,2.6433641639090647e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-27,1.0069154164866794e+18,2.7440557055577326e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-06-28,2.0719416131962537e+18,2.951249866877358e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-03,7.885269240158173e+18,3.739776790893176e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-04,1.727400328251038e+18,3.9125168237182796e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-05,2.576934612816246e+18,4.170210284999904e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-06,1.4649212190976684e+18,4.31670240690967e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-08,3.1428314560269527e+18,4.630985552512366e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-09,1.259442336356547e+18,4.75692978614802e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-10,1.5327533873136788e+18,4.910205124879389e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-11,1.0012147237847825e+18,5.0103265972578664e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-13,2.072429517316176e+18,5.217569548989484e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-15,1.8164345841364424e+18,5.3992130074031284e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-17,2.8190548170406436e+18,5.681118489107193e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-19,2.0347845791599908e+18,5.884596947023192e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-21,1.9625466715877924e+18,6.0808516141819716e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-23,2.0621819865348403e+18,6.287069812835455e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-24,9.939992334563438e+17,6.38646973618109e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-07-28,3.430370826238328e+18,6.729506818804923e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-08-01,4.477856281298476e+18,7.17729244693477e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-08-06,3.583976172361054e+18,7.535690064170875e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-08-10,2.1271464334474227e+18,7.748404707515618e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-10-16,1.1375682930788223e+19,8.88597300059444e+19,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-11-07,1.526140218137414e+19,1.0412113218731853e+20,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-11-20,1.2525347763382628e+19,1.1664647995070117e+20,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2021-12-12,1.5306880294872988e+19,1.3195336024557416e+20,2021
0xf50492363c65e7603c450a123c807c75d47776b4,2022-01-18,7.637864420589347e+18,1.3959122466616351e+20,2022
0xf5049da042b084e33bf45a1c1d9839edb85b3bca,2023-01-09,7.748675964430927e+17,7.748675964430927e+17,2023
0xf511dd8649ae3f2be5df3575e0916ffc848c90de,2021-04-14,1e+21,1e+21,2021
0xf511dd8649ae3f2be5df3575e0916ffc848c90de,2022-01-16,2.868396364852577e+18,1.0028683963648526e+21,2022
0xf514969fa9af78debdd607a08aef7d3915f0de50,2020-11-23,5.490803257805324e+19,5.490803257805324e+19,2020
0xf517a26f51484a4045d4752e14dfe098c5bdf66a,2022-03-18,7e+17,7e+17,2022
0xf51a49b431b3f54aebf1a8f5b93470cda10c41a6,2022-06-14,5.791018676484841e+19,5.791018676484841e+19,2022
0xf521152c5fa16d2759e5d8885db2fb4dbe776647,2022-12-29,2.08819585e+18,2.08819585e+18,2022
0xf521bb7437bec77b0b15286dc3f49a87b9946773,2021-03-10,3.5712753517574214e+19,3.5712753517574214e+19,2021
0xf5225c2392cfb8812ccedc05c477306c4d727647,2021-12-29,9.586433849287715e+18,9.586433849287715e+18,2021
0xf5225c2392cfb8812ccedc05c477306c4d727647,2023-10-10,1.3160183484610604e+18,1.0902452197748775e+19,2023
0xf522c1229ebd9576b5b4f3e2017b1adfce099578,2021-01-24,4.020514721760357e+19,4.020514721760357e+19,2021
0xf525611b7dd3d668691ab1007353de58ab332441,2022-02-14,1.1350457789102992e+16,1.1350457789102992e+16,2022
0xf527c7f2c561ca5c4927bf7760e20f3dd5825493,2021-03-06,1.0000033563842434e+20,1.0000033563842434e+20,2021
0xf528f8b27d035f0604ea12e57f63bd0faa6590df,2021-07-23,1.5e+20,1.5e+20,2021
0xf528f8b27d035f0604ea12e57f63bd0faa6590df,2021-07-25,2e+20,3.5e+20,2021
0xf528f8b27d035f0604ea12e57f63bd0faa6590df,2021-08-26,6.8625627765e+20,1.03625627765e+21,2021
0xf52a65450c8d5619f0e4008e9885dbf10f94bce4,2021-11-22,2.1303074529713824e+19,2.1303074529713824e+19,2021
0xf52cf7a1912879fbe35615a885aac50db8b5f678,2022-06-07,1.1507332047624323e+19,1.1507332047624323e+19,2022
0xf534dc2fef6d9c2462c2be3b5b8b3524644ddce9,2021-01-08,1e+19,1e+19,2021
0xf537d85aa78620cb617b270cbdee298b7f29197b,2022-03-10,1.011964776e+19,1.011964776e+19,2022
0xf539d59cb90a5f4f7354f9e290b68c462ffbc8c6,2021-04-01,2.1981298e+20,2.1981298e+20,2021
0xf53ea60d7b0e74b2445c4546853ccdcda051aaf4,2021-01-25,1.0611344239634684e+20,1.0611344239634684e+20,2021
0xf53ef1fc11d93c322ecf9402452802f4616eb3cb,2021-06-25,6.818049026072863e+18,6.818049026072863e+18,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-06-24,1.2764856639652727e+19,1.2764856639652727e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-07-04,7.37493045022909e+18,2.0139787089881817e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-07-16,5.00956078834136e+18,2.5149347878223176e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-07-28,5.251478055658339e+18,3.0400825933881516e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-08-08,5.056611386134863e+18,3.545743732001638e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-08-21,5.235478288702431e+18,4.069291560871881e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-09-11,6.432004019204098e+18,4.712491962792291e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-10-04,7.207108829414392e+18,5.43320284573373e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-11-06,1.2823643054651384e+19,6.715567151198868e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2021-12-12,1.2533211960324864e+19,7.968888347231355e+19,2021
0xf540749583763711aa2ef25a43adbb27947efd11,2022-01-08,1.3963164786972221e+19,9.365204825928576e+19,2022
0xf540749583763711aa2ef25a43adbb27947efd11,2022-01-29,1.4209448366169885e+19,1.0786149662545566e+20,2022
0xf540749583763711aa2ef25a43adbb27947efd11,2022-02-13,2.1191526181741076e+19,1.2905302280719673e+20,2022
0xf540749583763711aa2ef25a43adbb27947efd11,2022-03-04,2.308140891067763e+19,1.5213443171787437e+20,2022
0xf540749583763711aa2ef25a43adbb27947efd11,2022-05-02,4.703156911153191e+19,1.9916600082940628e+20,2022
0xf540749583763711aa2ef25a43adbb27947efd11,2022-06-30,5.490948445897017e+18,2.0465694927530328e+20,2022
0xf5426bf2c1839bf45a80c0d284d5925b6a4fb8d9,2023-11-19,1.4425649160139187e+18,1.4425649160139187e+18,2023
0xf54839944e498d757f02eda9c6034d2be4f82c4d,2021-08-01,9.4621353e+19,9.4621353e+19,2021
0xf54bdef1eec1035270251a16ba7020b6d014826e,2021-07-04,2.1998894232955564e+18,2.1998894232955564e+18,2021
0xf54fb8c90e115f9aa0edec97722d96046f5a0933,2022-03-01,1.2186757e+20,1.2186757e+20,2022
0xf5522c0cc8f915a23b2b8312968292e68a09d39d,2021-06-02,1.1976e+18,1.1976e+18,2021
0xf555b31ee9a660d40f04b1ead60fcebecee6ddbb,2020-10-27,7.698223e+18,7.698223e+18,2020
0xf555c0df6a9f174234f6b3df4d58b2a32e418404,2021-04-22,1.123029146551094e+19,1.123029146551094e+19,2021
0xf555c0df6a9f174234f6b3df4d58b2a32e418404,2022-11-12,1.1966020896168312e+18,1.2426893555127771e+19,2022
0xf55af51f48aae2cad86b75d6176a8662dde9b6b2,2021-02-20,7.643674509999998e+18,7.643674509999998e+18,2021
